folder	file_name	genus	species	data_source	country	specimen_id
2019 November	DSC_0699.JPG	Steindachnerina	sp. 1	field	Peru	PM04-CV1QMA01
2019 November	DSC_0700.JPG	Steindachnerina	sp. 1	field	Peru	PM04-CV1QMA01
2019 November	DSC_0702.JPG	Sturisoma	nigrirostrum	field	Peru	PM04-CV1QMA02
2019 November	DSC_0701.JPG	Sturisoma	nigrirostrum	field	Peru	PM04-CV1QMA02
2019 November	DSC_0704.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA03
2019 November	DSC_0703.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA03
2019 November	DSC_0705.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA04
2019 November	DSC_0706.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA04
2019 November	DSC_0707.JPG	Corydoras	pastazensis 	field	Peru	PM04-CV1QMA05
2019 November	DSC_0708.JPG	Corydoras	pastazensis 	field	Peru	PM04-CV1QMA05
2019 November	DSC_0709.JPG	Corydoras	atropersonatus	field	Peru	PM04-CV1QMA06
2019 November	DSC_0710.JPG	Corydoras	atropersonatus	field	Peru	PM04-CV1QMA06
2019 November	DSC_0711.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA07
2019 November	DSC_0712.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA07
2019 November	DSC_0713.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA08
2019 November	DSC_0714.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA08
2019 November	DSC_0715.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA09
2019 November	DSC_0716.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA09
2019 November	DSC_0717.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA10
2019 November	DSC_0718.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA10
2019 November	DSC_0720.JPG	Pimelodella	sp. 1	field	Peru	PM04-CV1QMA11
2019 November	DSC_0719.JPG	Pimelodella	sp. 1	field	Peru	PM04-CV1QMA11
2019 November	DSC_0721.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA12
2019 November	DSC_0724.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA13
2019 November	DSC_0722.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA12
2019 November	DSC_0723.JPG	Pimelodella	sp. 2	field	Peru	PM04-CV1QMA13
2019 November	DSC_0725.JPG	Pimelodella	sp. 1	field	Peru	PM04-CV1QMA14
2019 November	DSC_0727.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA15
2019 November	DSC_0726.JPG	Pimelodella	sp. 1	field	Peru	PM04-CV1QMA14
2019 November	DSC_0728.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA15
2019 November	DSC_0729.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA16
2019 November	DSC_0731.JPG	Otocinclus	sp. 1	field	Peru	PM04-CV1QMA17
2019 November	DSC_0730.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA16
2019 November	DSC_0732.JPG	Otocinclus	sp. 1	field	Peru	PM04-CV1QMA17
2019 November	DSC_0733.JPG	Moenkhausia	oligolepis	field	Peru	PM04-CV1QMA18
2019 November	DSC_0734.JPG	Moenkhausia	oligolepis	field	Peru	PM04-CV1QMA18
2019 November	DSC_0735.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA19
2019 November	DSC_0736.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA19
2019 November	DSC_0737.JPG	Serrasalmus	sp. 1	field	Peru	PM04-CV1QMA20
2019 November	DSC_0738.JPG	Serrasalmus	sp. 1	field	Peru	PM04-CV1QMA20
2019 November	DSC_0739.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA21
2019 November	DSC_0740.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA21
2019 November	DSC_0741.JPG	Phenacogaster	sp. 1	field	Peru	PM04-CV1QMA22
2019 November	DSC_0742.JPG	Phenacogaster	sp. 1	field	Peru	PM04-CV1QMA22
2019 November	DSC_0743.JPG	Moenkhausia	collettii	field	Peru	PM04-CV1QMA23
2019 November	DSC_0744.JPG	Moenkhausia	collettii	field	Peru	PM04-CV1QMA23
2019 November	DSC_0745.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA24
2019 November	DSC_0746.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA24
2019 November	DSC_0748.JPG	Phenacogaster	sp. 1	field	Peru	PM04-CV1QMA25
2019 November	DSC_0747.JPG	Phenacogaster	sp. 1	field	Peru	PM04-CV1QMA25
2019 November	DSC_0749.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA26
2019 November	DSC_0750.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA26
2019 November	DSC_0751.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA27
2019 November	DSC_0753.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA28
2019 November	DSC_0752.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA27
2019 November	DSC_0754.JPG	Phenacogaster	napoatilis 	field	Peru	PM04-CV1QMA28
2019 November	DSC_0755.JPG	Phenacogaster	sp. 1	field	Peru	PM04-CV1QMA29
2019 November	DSC_0756.JPG	Phenacogaster	sp. 1	field	Peru	PM04-CV1QMA29
2019 November	DSC_0757.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA30
2019 November	DSC_0758.JPG	Creagrutus	beni	field	Peru	PM04-CV1QMA30
2019 November	DSC_0760.JPG	Characidium	cf. etheostoma	field	Peru	PM04-CV1QMA31
2019 November	DSC_0759.JPG	Characidium	cf. etheostoma	field	Peru	PM04-CV1QMA31
2019 November	DSC_0762.JPG	Bunocephalus 	sp. 1	field	Peru	PM04-CV1QMA32
2019 November	DSC_0761.JPG	Bunocephalus 	sp. 1	field	Peru	PM04-CV1QMA32
2019 November	DSC_0765.JPG	Sturisoma	nigrirostrum	field	Peru	PM04-CV1QMA34
2019 November	DSC_0766.JPG	Sturisoma	nigrirostrum	field	Peru	PM04-CV1QMA34
2019 November	DSC_0785.JPG	Myloplus	asterias	field	Peru	MACV1-20
2019 November	DSC_0784.JPG	Myloplus	asterias	field	Peru	MACV1-20
2019 November	DSC_0786.JPG	Myloplus	asterias	field	Peru	MACV1-21
2019 November	DSC_0787.JPG	Myloplus	asterias	field	Peru	MACV1-21
2019 November	DSC_0788.JPG	Hoplias	malabaricus	field	Peru	MACV1-22
2019 November	DSC_0789.JPG	Hoplias	malabaricus	field	Peru	MACV1-22
2019 November	DSC_0792.JPG	Crenicichla	proteus	field	Peru	KACV2-01
2019 November	DSC_0793.JPG	Crenicichla	proteus	field	Peru	KACV2-01
2019 November	DSC_0794.JPG	Leporinus	fridereci	field	Peru	KACV2-02
2019 November	DSC_0795.JPG	Leporinus	fridereci	field	Peru	KACV2-02
2019 November	DSC_0796.JPG	Hoplias	malabaricus	field	Peru	KACV2-03
2019 November	DSC_0797.JPG	Hoplias	malabaricus	field	Peru	KACV2-03
2019 November	DSC_0799.JPG	Hoplias	malabaricus	field	Peru	KACV2-04
2019 November	DSC_0798.JPG	Hoplias	malabaricus	field	Peru	KACV2-04
2019 November	DSC_0801.JPG	Hoplias	malabaricus	field	Peru	KACV2-05
2019 November	DSC_0801.JPG	Steindachnerina	guentheri	field	Peru	KACV2-07
2019 November	DSC_0800.JPG	Hoplias	malabaricus	field	Peru	KACV2-05
2019 November	DSC_0800.JPG	Steindachnerina	guentheri	field	Peru	KACV2-07
2019 November	DSC_0802.JPG	Hoplias	malabaricus	field	Peru	KACV2-06
2019 November	DSC_0802.JPG	Steindachnerina	guentheri	field	Peru	KACV2-07
2019 November	DSC_0803.JPG	Hoplias	malabaricus	field	Peru	KACV2-06
2019 November	DSC_0803.JPG	Steindachnerina	guentheri	field	Peru	KACV2-07
2019 November	DSC_0860.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-01
2019 November	DSC_0861.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-01
2019 November	DSC_0863.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV2QKANT-02
2019 November	DSC_0862.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV2QKANT-02
2019 November	DSC_0864.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV2QKANT-03
2019 November	DSC_0865.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV2QKANT-03
2019 November	DSC_0866.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-04
2019 November	DSC_0867.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-04
2019 November	DSC_0868.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-05
2019 November	DSC_0869.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-05
2019 November	DSC_0872.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-07
2019 November	DSC_0871.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-06
2019 November	DSC_0870.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-06
2019 November	DSC_0873.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-07
2019 November	DSC_0874.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-08
2019 November	DSC_0875.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-08
2019 November	DSC_0876.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-09
2019 November	DSC_0878.JPG	Apistogramma	cacatuoides	field	Peru	T1-CV2QKANT-10
2019 November	DSC_0879.JPG	Apistogramma	cacatuoides	field	Peru	T1-CV2QKANT-10
2019 November	DSC_0877.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV2QKANT-09
2019 November	DSC_0880.JPG	Chrysobrycon	hesperus	field	Peru	T1-CV2QKANT-11
2019 November	DSC_0881.JPG	Chrysobrycon	hesperus	field	Peru	T1-CV2QKANT-11
2019 November	DSC_0882.JPG	Corydoras	aeneus	field	Peru	T1-CV2QKANT-12
2019 November	DSC_0883.JPG	Corydoras	aeneus	field	Peru	T1-CV2QKANT-12
2019 November	DSC_0884.JPG	Knodus	sp. 1	field	Peru	T1-CV2QKANT-13
2019 November	DSC_0885.JPG	Knodus	sp. 1	field	Peru	T1-CV2QKANT-13
2019 November	DSC_0886.JPG	Apistogramma	cacatuoides	field	Peru	T1-CV2QKANT-14
2019 November	DSC_0887.JPG	Apistogramma	cacatuoides	field	Peru	T1-CV2QKANT-14
2019 November	DSC_0888.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-15
2019 November	DSC_0889.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-15
2019 November	DSC_0891.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-16
2019 November	DSC_0890.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-16
2019 November	DSC_0892.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-17
2019 November	DSC_0893.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-17
2019 November	DSC_0894.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-18
2019 November	DSC_0895.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-18
2019 November	DSC_0896.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-19
2019 November	DSC_0897.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-19
2019 November	DSC_0899.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-20
2019 November	DSC_0898.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-20
2019 November	DSC_0902.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-22
2019 November	DSC_0901.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-21
2019 November	DSC_0900.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-21
2019 November	DSC_0903.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-22
2019 November	DSC_0906.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-24
2019 November	DSC_0904.JPG	Bryconamericus	sp. 1	field	Peru	T1-CV2QKANT-23
2019 November	DSC_0907.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-24
2019 November	DSC_0905.JPG	Bryconamericus	sp. 1	field	Peru	T1-CV2QKANT-23
2019 November	DSC_0911.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-26
2019 November	DSC_0909.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV2QKANT-25
2019 November	DSC_0910.JPG	Hemigrammus	sp. 2	field	Peru	T1-CV2QKANT-26
2019 November	DSC_0908.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV2QKANT-25
2019 November	DSC_0914.JPG	Ancistrus	sp. 2	field	Peru	T1-CV2QKANT-28
2019 November	DSC_0913.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-27
2019 November	DSC_0912.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-27
2019 November	DSC_0915.JPG	Ancistrus	sp. 2	field	Peru	T1-CV2QKANT-28
2019 November	DSC_0916.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-29
2019 November	DSC_0917.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-29
2019 November	DSC_0918.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-30
2019 November	DSC_0919.JPG	Hemigrammus	sp. 1	field	Peru	T1-CV2QKANT-30
2019 November	DSC_0920.JPG	Synbranchus	marmoratus	field	Peru	T1-CV2QKANT-31
2019 November	DSC_0921.JPG	Synbranchus	marmoratus	field	Peru	T1-CV2QKANT-31
2019 November	DSC_0923.JPG	Apistogramma	sp. nov	field	Peru	T2-CV2QKANT-01
2019 November	DSC_0922.JPG	Apistogramma	sp. nov	field	Peru	T2-CV2QKANT-01
2019 November	DSC_0926.JPG	Hemigrammus	sp. 2	field	Peru	T2-CV2QKANT-03
2019 November	DSC_0925.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-02
2019 November	DSC_0924.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-02
2019 November	DSC_0927.JPG	Hemigrammus	sp. 2	field	Peru	T2-CV2QKANT-03
2019 November	DSC_0928.JPG	Hemigrammus	sp. 2	field	Peru	T2-CV2QKANT-04
2019 November	DSC_0931.JPG	Bujurquina	moriorum	field	Peru	T2-CV2QKANT-05
2019 November	DSC_0929.JPG	Hemigrammus	sp. 2	field	Peru	T2-CV2QKANT-04
2019 November	DSC_0930.JPG	Bujurquina	moriorum	field	Peru	T2-CV2QKANT-05
2019 November	DSC_0932.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T2-CV2QKANT-06
2019 November	DSC_0933.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T2-CV2QKANT-06
2019 November	DSC_0934.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-07
2019 November	DSC_0936.JPG	Apistogramma	sp. nov	field	Peru	T2-CV2QKANT-08
2019 November	DSC_0937.JPG	Apistogramma	sp. nov	field	Peru	T2-CV2QKANT-08
2019 November	DSC_0935.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-07
2019 November	DSC_0938.JPG	Rineloricaria	sp. 1	field	Peru	T2-CV2QKANT-09
2019 November	DSC_0939.JPG	Rineloricaria	sp. 1	field	Peru	T2-CV2QKANT-09
2019 November	DSC_0941.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-10
2019 November	DSC_0942.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-11
2019 November	DSC_0943.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-11
2019 November	DSC_0940.JPG	Knodus	kaquetae	field	Peru	T2-CV2QKANT-10
2019 November	DSC_0944.JPG	Hemigrammus	sp. 2	field	Peru	T2-CV2QKANT-12
2019 November	DSC_0945.JPG	Hemigrammus	sp. 2	field	Peru	T2-CV2QKANT-12
2019 November	DSC_0946.JPG	Bujurquina	moriorum	field	Peru	T2-CV2QKANT-13
2019 November	DSC_0947.JPG	Bujurquina	moriorum	field	Peru	T2-CV2QKANT-13
2019 November	DSC_0948.JPG	Hemigrammus	sp. 1	field	Peru	T2-CV2QKANT-14
2019 November	DSC_0949.JPG	Hemigrammus	sp. 1	field	Peru	T2-CV2QKANT-14
2019 November	DSC_0950.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-01
2019 November	DSC_0952.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-02
2019 November	DSC_0951.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-01
2019 November	DSC_0953.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-02
2019 November	DSC_0955.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-03
2019 November	DSC_0956.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-04
2019 November	DSC_0957.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-04
2019 November	DSC_0954.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-03
2019 November	DSC_0958.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-05
2019 November	DSC_0959.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-05
2019 November	DSC_0960.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-06
2019 November	DSC_0961.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-06
2019 November	DSC_0962.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-07
2019 November	DSC_0964.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-08
2019 November	DSC_0963.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-07
2019 November	DSC_0965.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-08
2019 November	DSC_0967.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-10
2019 November	DSC_0968.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-10
2019 November	DSC_0969.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-11
2019 November	DSC_0970.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-11
2019 November	DSC_0971.JPG	Corydoras	aeneus	field	Peru	T3-CV2QKANT-12
2019 November	DSC_0972.JPG	Corydoras	aeneus	field	Peru	T3-CV2QKANT-12
2019 November	DSC_0973.JPG	Apistogramma	sp. nov	field	Peru	T3-CV2QKANT-13
2019 November	DSC_0974.JPG	Apistogramma	sp. nov	field	Peru	T3-CV2QKANT-13
2019 November	DSC_0975.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-14
2019 November	DSC_0976.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-14
2019 November	DSC_0977.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-15
2019 November	DSC_0978.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-15
2019 November	DSC_0979.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-16
2019 November	DSC_0980.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-16
2019 November	DSC_0981.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T3-CV2QKANT-17
2019 November	DSC_0982.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T3-CV2QKANT-17
2019 November	DSC_0984.JPG	Apistogramma	sp. nov	field	Peru	T3-CV2QKANT-18
2019 November	DSC_0983.JPG	Apistogramma	sp. nov	field	Peru	T3-CV2QKANT-18
2019 November	DSC_0985.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-19
2019 November	DSC_0986.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-19
2019 November	DSC_0987.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-20
2019 November	DSC_0988.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-20
2019 November	DSC_0989.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-21
2019 November	DSC_0991.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-22
2019 November	DSC_0990.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-21
2019 November	DSC_0993.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-23
2019 November	DSC_0992.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-22
2019 November	DSC_0994.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-23
2019 November	DSC_0995.JPG	Characidium	cf. pellucidum	field	Peru	T3-CV2QKANT-24
2019 November	DSC_0996.JPG	Characidium	cf. pellucidum	field	Peru	T3-CV2QKANT-24
2019 November	DSC_0997.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-01
2019 November	DSC_0999.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-02
2019 November	DSC_0998.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-01
2019 November	DSC_1000.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-02
2019 November	DSC_1003.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-04
2019 November	DSC_1002.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-03
2019 November	DSC_1001.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-03
2019 November	DSC_1004.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-04
2019 November	DSC_1005.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-05
2019 November	DSC_1006.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-05
2019 November	DSC_1007.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-06
2019 November	DSC_1008.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-06
2019 November	DSC_1010.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-07
2019 November	DSC_1009.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-07
2019 November	DSC_1011.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-08
2019 November	DSC_1012.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-08
2019 November	DSC_1014.JPG	Apistogramma	sp. nov	field	Peru	T4-CV2QKANT-09
2019 November	DSC_1015.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-10
2019 November	DSC_1013.JPG	Apistogramma	sp. nov	field	Peru	T4-CV2QKANT-09
2019 November	DSC_1017.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-11
2019 November	DSC_1016.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-10
2019 November	DSC_1019.JPG	Hyphessobrycon	cf. margitae	field	Peru	T4-CV2QKANT-12
2019 November	DSC_1018.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-11
2019 November	DSC_1022.JPG	Knodus	sp. 1	field	Peru	T4-CV2QKANT-13
2019 November	DSC_1020.JPG	Hyphessobrycon	cf. margitae	field	Peru	T4-CV2QKANT-12
2019 November	DSC_1021.JPG	Knodus	sp. 1	field	Peru	T4-CV2QKANT-13
2019 November	DSC_1023.JPG	Hemigrammus	sp. 1	field	Peru	T4-CV2QKANT-14
2019 November	DSC_1024.JPG	Hemigrammus	sp. 1	field	Peru	T4-CV2QKANT-14
2019 November	DSC_1025.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-15
2019 November	DSC_1026.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-15
2019 November	DSC_1027.JPG	Copeina	osgoodi	field	Peru	T4-CV2QKANT-16
2019 November	DSC_1028.JPG	Copeina	osgoodi	field	Peru	T4-CV2QKANT-16
2019 November	DSC_1030.JPG	Erythrinus	erythrinus	field	Peru	T5-CV2QKANT-01
2019 November	DSC_1031.JPG	Bario	steindachneri	field	Peru	T5-CV2QKANT-02
2019 November	DSC_1029.JPG	Erythrinus	erythrinus	field	Peru	T5-CV2QKANT-01
2019 November	DSC_1034.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-03
2019 November	DSC_1032.JPG	Bario	steindachneri	field	Peru	T5-CV2QKANT-02
2019 November	DSC_1033.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-03
2019 November	DSC_1035.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-04
2019 November	DSC_1037.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-05
2019 November	DSC_1039.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-06
2019 November	DSC_1036.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-04
2019 November	DSC_1038.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-05
2019 November	DSC_1040.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-06
2019 November	DSC_1042.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-07
2019 November	DSC_1041.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-07
2019 November	DSC_1043.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-08
2019 November	DSC_1045.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-09
2019 November	DSC_1044.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-08
2019 November	DSC_1046.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-09
2019 November	DSC_1047.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-10
2019 November	DSC_1049.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-11
2019 November	DSC_1048.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-10
2019 November	DSC_1050.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-11
2019 November	DSC_1052.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-12
2019 November	DSC_1051.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-12
2019 November	DSC_1053.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T5-CV2QKANT-13
2019 November	DSC_1054.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T5-CV2QKANT-13
2019 November	DSC_1057.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-15
2019 November	DSC_1055.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-14
2019 November	DSC_1058.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-15
2019 November	DSC_1056.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-14
2019 November	DSC_1060.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-01
2019 November	DSC_1061.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-02
2019 November	DSC_1059.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-01
2019 November	DSC_1062.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-02
2019 November	DSC_1063.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-03
2019 November	DSC_1064.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-03
